44521,Kiss Kiss,4.1,eng,231,5961,Penguin Books,Young Adult,26
44524,Roald Dahl: A Biography,3.62,eng,336,221,Mariner Books,Non-fiction,32
44528,Matilda,4.31,eng,1,6,Puffin Audiobooks,Non-fiction,29
44529,The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,4.13,en-GB,4,11,Puffin,Thriller,13
44531,Fantastic Mr Fox and Other Animal Stories,3.95,eng,4,25,Puffin,Self-help,47
44533,Hood,3.59,eng,309,1895,Alyson Books,Non-fiction,13
44535,Landing,3.41,eng,336,3032,Houghton Mifflin Harcourt,Non-fiction,18
44536,Touchy Subjects,3.49,eng,288,14,Mariner Books,Science Fiction,38
44537,Kissing the Witch: Old Tales in New Skins,3.89,eng,228,6097,HarperTeen,Thriller,34
44538,Life Mask,3.5,eng,672,1883,Mariner Books,Thriller,40
44539,Stir-Fry,3.59,eng,240,1565,Alyson Books,Western,23
44540,Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,3.88,en-US,256,68,Columbia University Press,Western,45
44541,What Sappho Would Have Said,3.62,eng,256,24,Hamish Hamilton Ltd,Science Fiction,36
44542,Mammoth Book Of Lesbian Short Stories (Mammoth Books),3.65,eng,512,7,Robson Books  London,Memoir,44
44543,Slammerkin,3.71,eng,410,12551,Mariner Books,Children's,22
44545,We Are Michael Field,3.55,en-US,152,50,Absolute Press,Self-help,25
44559,Life is Elsewhere,3.95,eng,432,10129,Harper Perennial,Biography,24
44567,Todo está iluminado,3.9,spa,352,8,Debolsillo,Self-help,32
44574,Hart's Hope,3.47,eng,261,32,Tor Books,Science Fiction,32
44585,Firefighters in the Dark,3.6,en-US,32,89,HMH Books for Young Readers,Biography,42
44595,Wide Sargasso Sea,3.58,en-US,168,878,Penguin Classics,Western,43
44597,Wide Sargasso Sea,3.58,eng,160,21384,Penguin Books,Thriller,43
44612,Marcel Proust: On Art and Literature 1896-1919,4.06,eng,416,73,Carroll & Graf Publishers,Children's,10
44613,Remembrance of Things Past (Boxed Set),4.34,eng,3400,6,Chatto & Windus,Self-help,35
44617,The Complete Green Letters,4.2,en-US,336,293,Zondervan,Romance,27
44621,Naked,4.09,en-US,3,308,Grand Central Publishing,Young Adult,35
44628,The Last Shot: City Streets  Basketball Dreams,4.17,en-CA,233,5106,Mariner Books,Young Adult,32
44630,The Inner Sanctum,3.64,eng,448,472,Signet,Fantasy,46
44634,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,3.58,eng,320,241,Three Rivers Press,Fantasy,43
44644,Principle-Centered Leadership,4.1,eng,336,15003,Free Press,Young Adult,44
44649,7 hábitos de las familias altamente efectivas,4.16,spa,412,7,Grijalbo,Young Adult,17
44652,Fablehaven (Fablehaven  #1),4.1,eng,351,117341,Shadow Mountain,Historical Fiction,22
44684,Queen of Sorcery (The Belgariad  #2),4.14,eng,447,453,Corgi Books (Adult),Thriller,45
44685,Castle of Wizardry (The Belgariad  #4),4.16,eng,443,434,Corgi,Historical Fiction,44
44705,The Leadership Challenge: Skills for Taking Charge,0,eng,60,0,AMR/Advanced Management Reports,Memoir,42
44734,Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist  #6),4.58,eng,200,10052,VIZ Media LLC,Historical Fiction,40
44735,The Elements of Typographic Style,4.24,en-US,352,7564,Hartley & Marks Publishers,Biography,29
44737,The Elements of Visual Style: The Basics of Print Design for Every PC and Mac User,3.21,en-US,177,14,Houghton Mifflin Harcourt,Fantasy,22
44739,Graphic Design Solutions,4.04,en-US,403,147,Delmar Thomson Learning,Children's,19
44748,The Mask of the Enchantress,3.85,eng,0,21,Ivy Books,Self-help,41
44749,Secret for a Nightingale,3.82,eng,396,1873,Ivy Books,Biography,44
44758,The Silk Vendetta,3.82,eng,373,2261,Ivy Books,Young Adult,38
44759,Curse Of The Kings,3.76,eng,304,15,Fawcett Crest Books,Dystopian,39
44766,Purple Cane Road (Dave Robicheaux  #11),4.15,en-US,387,5467,Dell,Romance,26
44781,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,4.01,en-US,240,2762,Grove Press,Science Fiction,33
44783,Monkeewrench (Monkeewrench  #1),4.12,eng,421,8031,G.P. Putnam's Sons,Horror,26
44787,P. J. Funnybunny Camps Out,3.87,eng,32,169,Random House Books for Young Readers,Non-fiction,19
44790,Lo único que no podrás hacer en el cielo,4.13,spa,255,15,Mark Cahill Ministries,Horror,15
44795,The Moon And Sixpence,4.13,eng,215,447,Vintage Classics,Thriller,33
44801,De profundis,4.18,spa,192,13,Edimat Libros,Historical Fiction,37
44815,Un amour de swann (À la recherche du temps perdu  #1.2),3.92,fre,432,4,Larousse,Young Adult,38
44816,Serious Girls,3.2,eng,240,207,Picador USA,Non-fiction,37
44821,Deadly Love (Francesca Cahill Deadly  #1),3.96,eng,338,755,St. Martin's,Horror,26
44824,Exiled in Paris: Richard Wright  James Baldwin  Samuel Beckett and Others on the Left Bank,4.03,eng,304,35,University of California Press,Historical Fiction,30
44826,The Price of the Ticket: Collected Nonfiction  1948-1985,4.7,eng,712,404,St. Martin's Press,Young Adult,22
44836,2006 International Building Code,3.27,eng,664,11,International Code Council,Non-fiction,21
44841,Einstein's Monsters,3.4,eng,151,820,Vintage International,Science Fiction,18
44849,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,4.67,eng,29,3,Taunton Press,Non-fiction,11
44851,International Building Code 2003,3.62,eng,656,15,International Code Council,Romance,45
44865,The Major Works,3.87,eng,768,213,Oxford University Press,Horror,39
44866,Poetry and Prose of Alexander Pope (Riverside Editions),3.97,eng,512,93,Houghton Mifflin Company,Fantasy,35
44877,Illustrated Guide to the NEC: Based on the 2005 National Electric Code,4.06,eng,452,2,Cengage Learning,Mystery,17
44879,Surfer's Code: Twelve Simple Lessons For Riding Through Life,3.82,en-US,192,114,Gibbs Smith Publishers,Self-help,39
44881,Code Orange,3.63,eng,200,5889,Delacorte Press,Science Fiction,38
44882,Code,4.39,eng,400,4919,Microsoft Press,Children's,43
44883,Brando Unzipped: A Revisionist and Very Private Look at America's Greatest Actor,3.51,eng,625,81,Blood Moon Productions,Biography,40
44891,The Kid Stays in the Picture,3.92,eng,462,2209,Faber & Faber,Western,27
44896,Measle and the Dragodon,3.97,eng,352,263,HarperTrophy,Self-help,36
44898,The Unpublished David Ogilvy,4.16,eng,178,255,Crown,Non-fiction,17
44900,The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,4.03,eng,58,136,Bloomsbury,Romance,42
44905,Writing Down the Bones: Freeing the Writer Within,4.19,eng,312,21673,Shambhala Publications,Fantasy,38
44906,Black Hawk Down: A Story of Modern War,4.28,eng,496,368,Signet,Thriller,28
44916,Writing Secure Code,4.01,en-US,768,328,Microsoft Press,Science Fiction,41
44919,Working Effectively with Legacy Code,4.14,eng,464,3450,Prentice Hall,Thriller,23
44921,Explode the Code 1,4.37,eng,99,89,School Specialty Publishing,Memoir,49
44925,Down the Long Hills,4.07,eng,208,2503,Bantam,Dystopian,30
44930,The Glass Books of the Dream Eaters (Miss Temple  Doctor Svenson  and Cardinal Chang  #1),3.5,en-US,760,3678,Bantam Books,Self-help,10
44933,Breaking the Maya Code,4.03,eng,304,402,Thames  Hudson,Thriller,16
44936,Refactoring: Improving the Design of Existing Code,4.24,eng,431,6086,Addison-Wesley Professional,Thriller,36
44941,The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,4.01,en-US,304,267,Harmony,Romance,38
44949,Write Great Code: Volume 1: Understanding the Machine,3.92,eng,456,145,No Starch Press,Romance,37
44950,Code of the Samurai: A Modern Translation of the Bushido Shoshinshu of Taira Shigesuke,4.04,eng,128,2274,Tuttle Publishing,Mystery,14
44954,Code: And Other Laws of Cyberspace,3.94,eng,320,212,Basic Books,Self-help,20
44958,Landscape Within: Insights and Inspirations for Photographers,4.36,eng,128,22,Aurum Press,Mystery,44
44972,Bob Marley - Songs of Freedom,4.48,eng,200,16,Hal Leonard Publishing Corporation,Horror,14
44976,Such a Good Girl and Other Crime Stories,3.6,eng,256,5,Five Star (ME),Historical Fiction,14
44979,Howards End,3.96,eng,9,32,Blackstone Audiobooks,Horror,18
44982,Three Complete Novels: Howards End  A Room with a View  Where Angels Fear to Tread,4.22,eng,503,389,Gramercy Books,Thriller,26
44987,Kim,3.72,eng,240,159,Dover Publications,Western,28
44988,Kim,3.72,eng,306,113,Modern Library,Historical Fiction,29
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,4.14,eng,384,6919,Vintage,Young Adult,16
45017,The Bard's Tale: Prima's Official Strategy Guide,4.17,eng,144,6,Prima Games,Dystopian,22
45018,The Free Bards (Bardic Voices  #1-3),4.18,eng,712,1530,Baen,Memoir,11
45019,Insurgency and Terrorism: From Revolution to Apocalypse,3.91,eng,240,133,Potomac Books,Memoir,45
45020,Shakespeare's Landlord (Lily Bard  #1),3.76,eng,216,22721,Berkley,Dystopian,50
45025,Liturgies of the Western Church,3.96,eng,434,52,Augsburg Fortress Publishing,Western,46
45030,Bedlam's Bard (Bedlam Bard  #1-2),3.95,eng,617,3016,Baen Books,Self-help,18
45035,Mansfield Park,3.86,eng,418,1492,Oxford University Press,Young Adult,25
45036,Walking the Rez Road,4.15,eng,176,153,Voyageur Press,Thriller,25
45037,Mansfield Park,3.86,eng,420,328,Modern Library,Western,10
45041,Mansfield Park,3.86,eng,454,142,Headline,Science Fiction,28
45046,Mansfield Park,3.86,eng,479,505,Penguin,Dystopian,43
45052,The Mini Zen Gardening Kit,3.16,eng,40,14,RP Minis,Dystopian,41
45054,The Zen Gardening Kit/Book and Japanese Rock Garden,3.16,eng,96,29,Running Press Book Publishers,Young Adult,29
45057,Stalky & Co.,3.89,eng,212,552,Dodo Press,Science Fiction,25
45066,The Mill on the Floss,3.79,eng,640,133,W. W. Norton & Company,Horror,16
45085,Zen in Your Garden,3.6,eng,128,7,Godsfield Press Ltd,Biography,16
45092,Agnes Grey,3.68,eng,224,418,Barnes  Noble Classics,Young Adult,25
45101,The Mad Ship (Liveship Traders  #2),4.23,eng,906,38753,Harper Voyager,Non-fiction,11
45102,Ship of Destiny (Liveship Traders  #3),4.22,eng,789,46646,Spectra Books,Children's,40
45106,Forest Mage (Soldier Son  #2),3.39,eng,718,13716,Harper Voyager,Mystery,19
45112,Assassin's Quest (Farseer Trilogy  #3),4.18,eng,757,67473,Spectra,Non-fiction,39
45113,Der lohfarbene Mann (Die zweiten Chroniken von Fitz  dem Weitseher  #1),4.31,ger,880,8,Lübbe,Romance,12
45114,Disordered Minds,3.78,eng,544,2968,Berkley,Biography,14
45116,The Scold's Bridle,3.95,eng,384,7019,St. Martin's Press,Science Fiction,26
45117,Fox Evil,3.6,en-US,400,2777,Berkley Trade,Mystery,47
45118,The Devil's Feather,3.63,eng,349,2343,Alfred A. Knopf,Memoir,10
45119,The Breaker,3.62,eng,384,2919,Jove,Young Adult,47
45121,The Echo,3.63,eng,368,3017,Jove Books,Romance,36
45149,A Painted House,3.7,eng,466,484,Arrow Books,Dystopian,25
45159,D is for Dahl: A gloriumptious A-Z guide to the world of Roald Dahl,4.08,en-US,160,1246,Viking Children's Books,Romance,25
45161,The Roald Dahl Audio Collection,4.41,en-US,4,199,HarperCollins Publishers,Children's,23
45169,Step on a Crack (Michael Bennett  #1),4.01,eng,383,37552,Little Brown and Company,Historical Fiction,21
45179,The Railway Children,4.01,en-GB,212,177,Penguin Books  Limited (UK),Historical Fiction,41
45181,Five Children and It (Five Children #1),3.88,eng,237,18723,Puffin,Thriller,41
45182,Five Children and It,3.88,eng,240,63,Penguin Classics,Memoir,17
45183,The Enchanted Castle,3.85,eng,291,6352,Puffin,Non-fiction,37
45193,Treasure Island #2: Off to Sea (Easy Reader Classics),4.17,eng,32,6,Sterling,Young Adult,30
45194,A Passage to India: A Reader's Guide to Essential Criticism,3.56,en-GB,176,108,Palgrave Macmillan,Western,45
45195,A Passage to India,3.68,eng,376,55810,Penguin Books,Biography,14
45201,A Passage to India,3.68,en-GB,288,441,Penguin Books,Mystery,50
45205,No Name,3.92,eng,748,7174,Oxford University Press,Horror,10
45206,Miss or Mrs?/ The Haunted Hotel/ The Guilty River,3.79,eng,360,175,Oxford University Press  USA,Biography,38
45207,The Law and the Lady,3.8,en-GB,383,120,Penguin Classics,Children's,48
45213,The Woman In White,4,en-GB,664,50,Everyman's Library,Children's,31
45217,Armadale,3.91,eng,880,56,Oxford University Press,Mystery,47
45220,I Never Promised You a Rose Garden,3.87,eng,288,24126,Signet,Fantasy,22
45223,I Never Promised You a Rose Garden,3.87,eng,256,2,Signet,Dystopian,12
45234,The Gun Seller,3.68,eng,340,14495,Washington Square Press,Western,47
45250,A Quantum Murder (Greg Mandel  #2),3.97,eng,375,4016,Tor Books,Self-help,44
45251,Judas Unchained (Commonwealth Saga  #2),4.31,en-US,1008,738,Del Rey,Young Adult,16
45252,Pandora's Star,4.24,eng,768,33987,Del Rey,Biography,48
45253,Mindstar Rising (Greg Mandel  #1),3.92,en-US,432,6192,Tor Books,Non-fiction,46
45255,The Reality Dysfunction Part 2: Expansion (Night's Dawn 1),4.3,eng,572,4092,Aspect,Thriller,15
45259,Anthony Thwaite: In Conversation With Peter Dale and Ian Hamilton,0,eng,96,0,Between the Lines Productions,Memoir,36
45267,Doisneau,4.36,eng,128,4,Cartago,Biography,10
45279,Criptonomicón II: El código Pontifex,4.1,spa,496,404,Ediciones B,Non-fiction,39
45280,Quicksilver (The Baroque Cycle  #1),3.93,eng,927,171,William Heinemann,Thriller,47
45283,Todo está iluminado,3.9,spa,344,108,DeBolsillo,Non-fiction,23
45288,The Portable Walt Whitman,4.33,eng,570,82,Penguin Books,Fantasy,47
45289,Walt Whitman's America,4.17,eng,672,387,Vintage,Fantasy,18
45291,Walt Whitman: A Life,3.99,eng,464,217,Harper Perennial Modern Classics,Self-help,17
45292,Walt Whitman: Words for America,4.05,eng,56,258,Scholastic Press,Dystopian,38
45294,Love  Hate and Everything in Between: Expressing Emotions in Japanese,3.54,eng,176,27,Kodansha,Western,48
45296,Blind Willow  Sleeping Woman,3.84,eng,362,1162,Vintage,Memoir,23
45306,Haruki Murakami and the Music of Words,3.83,eng,326,38,Harvill Press,Horror,26
45310,Hard-Boiled Wonderland and the End of the World,4.15,eng,400,247,Kodansha,Non-fiction,25
45312,The Wind-Up Bird Chronicle,4.17,eng,611,301,Alfred A. Knopf,Fantasy,22
45313,After the Quake,3.78,eng,182,564,Alfred A. Knopf,Self-help,30
45314,Kafka on the Shore,4.14,en-US,436,1989,Knopf Publishing Group,Non-fiction,15
45316,Sputnik Sweetheart,3.83,eng,210,582,Alfred A. Knopf,Self-help,28
45325,Joseph Cornell: Secrets in a Box (Adventures in Art),4.03,eng,27,32,Prestel Publishing,Thriller,46
45334,Mandala: Luminous Symbols for Healing (with a New CD of Meditations and Exercises!),4.11,en-US,176,73,Quest Books,Self-help,19
45336,Dime-Store Alchemy: The Art of Joseph Cornell,4.18,eng,116,70,NYRB Classics,Self-help,12
45337,Night Has a Thousand Eyes,3.77,eng,344,704,Pegasus Books,Self-help,50
45338,Rendezvous in Black,3.96,eng,211,1087,Modern Library,Young Adult,12
45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),3.73,eng,162,9927,Simon  Schuster Books for Young Readers,Non-fiction,48
45348,When the Darkness Will Not Lift: Doing What We Can While We Wait for God—And Joy,4.13,eng,79,1279,Crossway Books,Western,10
45349,Desiring God: Meditations of a Christian Hedonist,4.14,en-US,391,65,Inter-Varsity Press,Historical Fiction,49
45350,Suffering and the Sovereignty of God,4.3,eng,254,652,Crossway Books,Memoir,19
45352,When I Don't Desire God: How to Fight for Joy,4.19,eng,268,4446,Crossway Books,Horror,44
45354,The Legacy of Sovereign Joy: God's Triumphant Grace in the Lives of Augustine  Luther  and Calvin (The Swans Are Not Silent  #1),4.27,eng,158,839,Crossway Books,Children's,35
45358,The Hidden Smile of God: The Fruit of Affliction in the Lives of John Bunyan  William Cowper  and David Brainerd (The Swans Are Not Silent  #2),4.34,eng,175,675,Crossway Books,Non-fiction,47
45362,The Passion of Jesus Christ,4.23,eng,127,6164,Crossway Books,Dystopian,35
45369,Arthur & George,3.7,eng,445,11626,Vintage International,Horror,50
45378,Wartime Lies,3.71,eng,240,524,Ballantine Books,Self-help,42
45382,Schmidt Delivered (Schmidt  #2),3.61,en-US,320,107,Ballantine Books,Romance,19
45392,The Brave Women of the Gulf Wars: Operation Desert Storm and Operation Iraqi Freedom,4,eng,112,1,Twenty-First Century Books (CT),Dystopian,19
45399,The Classic Ten: The True Story of the Little Black Dress and Nine Other Fashion Favorites,3.43,en-US,224,109,Penguin Books,Memoir,25
45414,The Locked Room (The New York Trilogy  #3),3.89,en-US,192,62,Penguin Books,Children's,36
45420,The Home Front,3.4,eng,192,1,Ebury Press,Romance,11
45431,Half Moon Investigations,3.77,en-US,304,279,Disney-Hyperion,Western,15
45432,The Supernaturalist,3.86,en-US,267,24863,Disney-Hyperion,Children's,28
45436,The Wish List,3.77,eng,252,13988,Scholastic Inc.,Young Adult,32
45438,Legend of the Worst Boy in the World,3.76,en-US,101,328,Hyperion Books for Children,Dystopian,14
45440,The Legend of Spud Murphy,3.88,eng,96,92,Disney-Hyperion,Mystery,24
45442,La venganza de Opal (Artemis Fowl  #4),4.05,spa,368,42,Random House Mondadori,Western,46
45444,Going Potty,3.14,eng,64,7,O'Brien Press,Horror,25
45449,Artemis Fowl (Artemis Fowl  #1),3.84,ger,240,428,List,Science Fiction,14
45450,La última oportunidad,3.77,spa,258,2,Plaza y Janes,Thriller,45
45455,Artemis Fowl (Artemis Fowl  #1),3.84,spa,286,45,DEBOLS!LLO,Young Adult,38
45462,La venganza de opal (Artemis Fowl  #4),4.05,spa,368,21,Montena,Horror,48
45463,Encuentro en el Ártico (Artemis Fowl  #2),3.95,spa,320,15,Montena,Biography,13
45465,Artemis Fowl (Artemis Fowl  #1),3.84,eng,6,55,Listening Library,Romance,14
45472,Treasury of American Tall Tales: Volume 1: Davy Crockett  Rip Van Winkle  Johnny Appleseed  Paul Bunyan (Rabbit Ears),3.86,eng,0,36,Listening Library (Audio),Fantasy,29
45479,The Subtle Knife (His Dark Materials  #2),4.13,eng,326,677,Alfred A. Knopf Books for Young Readers,Memoir,16
45480,The Amber Spyglass (His Dark Materials  #3),4.09,en-US,518,562,Alfred A. Knopf Books for Young Readers,Horror,34
45485,The Subtle Knife (His Dark Materials  #2),4.13,eng,8,39,Listening Library,Science Fiction,42
45486,His Dark Materials (His Dark Materials  #1-3),4.26,eng,933,2656,Alfred A. Knopf,Dystopian,15
45487,El catalejo lacado (La Materia Oscura  #3),4.09,spa,446,565,Ediciones B,Historical Fiction,16
45490,His Dark Materials Omnibus (His Dark Materials),4.26,eng,944,70,Knopf Books for Young Readers,Memoir,38
45492,Northern Lights (His Dark Materials  #1),3.98,en-GB,399,836,Scholastic Press,Historical Fiction,13
45495,El alquimista: una fábula para seguir tus sueños,3.86,eng,192,775,Rayo,Western,29
45500,La conspiración de los alquimistas,4,spa,488,51,Debolsillo,Historical Fiction,26
45503,El Alquimista: Edicion Illustrada: Edicion Illustrada,3.86,eng,192,43,Rayo,Western,35
45506,The Call of the Mall: How we shop,3.6,eng,227,14,Profile Books,Children's,25
